,Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Noalley,alley_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,condition_2_PosN,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
24,24,190,100.0,34650,3.0,3.0,2.0,5,5,1955,1955,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1056.0,0.0,0.0,0.0,1056.0,2.0,4.0,1056,0,0,1056,1.0,0.0,1,0,3,1,2.0,5,7.0,0,0.0,1955.0,2.0,2.0,572.0,2.0,2.0,2.0,264,0,0,0,0,0,0.0,0,1,2006,145000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,25,20,92.0,10573,2.0,3.0,2.0,6,6,1961,1961,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1312.0,0.0,0.0,141.0,1453.0,4.0,4.0,1453,0,0,1453,1.0,0.0,2,0,3,1,2.0,6,7.0,1,3.0,1961.0,1.0,2.0,530.0,2.0,2.0,2.0,0,49,0,0,288,0,4.0,0,4,2009,187500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
26,26,20,65.0,8450,3.0,3.0,2.0,5,8,1965,2009,0.0,2.0,3.0,2.0,2.0,0.0,5.0,553.0,3.0,117.0,224.0,894.0,4.0,4.0,894,0,0,894,1.0,0.0,1,0,3,1,2.0,5,7.0,1,4.0,1973.0,0.0,1.0,336.0,2.0,2.0,2.0,416,144,0,0,0,0,3.0,0,4,2010,138500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
27,27,50,68.0,11700,2.0,3.0,1.0,5,6,1937,1995,0.0,2.0,2.0,2.0,2.0,0.0,3.0,606.0,0.0,0.0,336.0,942.0,4.0,4.0,1265,673,0,1938,0.0,0.0,2,0,4,1,3.0,7,5.0,1,4.0,1937.0,0.0,1.0,240.0,2.0,2.0,2.0,0,40,0,0,0,0,0.0,0,7,2008,198000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28,28,190,75.0,8250,3.0,3.0,2.0,5,6,1895,2006,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,957.0,957.0,1.0,4.0,1034,957,0,1991,0.0,0.0,2,0,4,2,2.0,9,7.0,0,0.0,1980.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,133,0,0,0,0.0,0,6,2007,119600,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,29,50,60.0,8064,3.0,3.0,2.0,5,7,1949,2006,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,672.0,672.0,4.0,4.0,672,252,0,924,0.0,0.0,1,0,3,1,2.0,6,7.0,1,1.0,2003.0,0.0,2.0,576.0,2.0,2.0,2.0,0,0,0,0,0,0,3.0,2000,7,2007,122900,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30,30,20,80.0,9600,3.0,3.0,2.0,8,5,1981,1981,0.0,3.0,2.0,3.0,2.0,0.0,4.0,1104.0,0.0,0.0,1420.0,2524.0,2.0,4.0,2524,0,0,2524,1.0,0.0,2,1,4,1,3.0,9,7.0,1,4.0,1981.0,2.0,2.0,542.0,2.0,2.0,2.0,474,120,0,0,0,0,3.0,0,7,2009,278000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
31,31,70,68.0,11435,2.0,3.0,1.0,8,7,1929,1950,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,792.0,792.0,1.0,4.0,792,725,0,1517,0.0,0.0,1,0,3,1,3.0,7,7.0,2,4.0,1931.0,0.0,2.0,400.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,6,2006,230000,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
32,32,120,30.0,9549,2.0,3.0,2.0,8,5,1995,1996,0.0,3.0,3.0,3.0,3.0,2.0,1.0,437.0,5.0,1057.0,0.0,1494.0,4.0,4.0,1494,0,0,1494,1.0,0.0,1,1,2,1,4.0,6,7.0,1,4.0,1995.0,2.0,2.0,481.0,2.0,2.0,2.0,0,30,0,0,216,0,0.0,0,4,2006,270000,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
33,33,20,60.0,10950,3.0,3.0,2.0,6,6,1952,1952,0.0,2.0,2.0,2.0,2.0,0.0,4.0,441.0,0.0,0.0,507.0,948.0,2.0,4.0,948,0,0,948,0.0,0.0,1,0,2,1,2.0,5,7.0,0,0.0,1952.0,0.0,2.0,410.0,2.0,2.0,0.0,0,48,0,0,0,0,0.0,0,4,2007,125000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34,34,20,79.0,10637,3.0,3.0,2.0,8,5,2007,2008,336.0,3.0,2.0,4.0,2.0,3.0,5.0,1288.0,0.0,0.0,417.0,1705.0,4.0,4.0,1718,0,0,1718,1.0,0.0,2,0,3,1,3.0,7,7.0,1,4.0,2007.0,1.0,3.0,826.0,2.0,2.0,2.0,208,44,0,0,0,0,0.0,0,9,2009,297000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,35,20,80.0,9000,2.0,3.0,1.0,6,6,1958,1958,82.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,160.0,160.0,1.0,4.0,1142,0,0,1142,0.0,0.0,1,0,2,1,2.0,5,7.0,1,4.0,1958.0,1.0,1.0,384.0,2.0,2.0,2.0,0,28,64,0,0,0,0.0,0,4,2009,113500,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
36,36,160,41.0,2665,3.0,3.0,2.0,5,6,1977,1977,0.0,2.0,2.0,2.0,2.0,0.0,4.0,548.0,2.0,173.0,36.0,757.0,4.0,4.0,925,550,0,1475,0.0,0.0,2,0,4,1,2.0,6,7.0,1,3.0,1977.0,1.0,1.0,336.0,2.0,2.0,2.0,104,26,0,0,0,0,0.0,0,7,2006,127000,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37,37,20,105.0,11751,2.0,3.0,2.0,6,6,1977,1977,480.0,2.0,2.0,3.0,2.0,0.0,3.0,705.0,0.0,0.0,1139.0,1844.0,4.0,4.0,1844,0,0,1844,0.0,0.0,2,0,3,1,2.0,7,7.0,1,3.0,1977.0,1.0,2.0,546.0,2.0,2.0,2.0,0,122,0,0,0,0,3.0,0,1,2010,190000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,38,20,80.0,9600,3.0,3.0,2.0,7,6,1973,1973,320.0,2.0,2.0,2.0,2.0,0.0,4.0,916.0,0.0,0.0,326.0,1242.0,1.0,4.0,1242,0,0,1242,0.0,0.0,1,1,3,1,2.0,6,7.0,1,3.0,1973.0,0.0,2.0,528.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,9,2007,175500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
39,39,20,60.0,8428,1.0,3.0,2.0,5,7,1994,1994,0.0,2.0,3.0,3.0,3.0,0.0,5.0,420.0,0.0,0.0,570.0,990.0,4.0,4.0,990,0,0,990,1.0,0.0,1,0,3,1,2.0,5,7.0,0,0.0,1995.0,0.0,1.0,384.0,2.0,2.0,2.0,256,0,0,0,0,0,0.0,0,7,2007,146000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
40,40,20,75.0,9937,3.0,3.0,2.0,5,6,1965,1965,0.0,3.0,2.0,2.0,2.0,0.0,3.0,830.0,1.0,290.0,136.0,1256.0,3.0,4.0,1256,0,0,1256,1.0,0.0,1,1,3,1,2.0,6,7.0,0,0.0,1965.0,2.0,1.0,276.0,2.0,2.0,2.0,736,68,0,0,0,0,0.0,0,6,2008,147500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
41,41,20,107.0,13891,3.0,3.0,2.0,10,5,2006,2006,0.0,4.0,2.0,4.0,3.0,3.0,5.0,1386.0,0.0,0.0,690.0,2076.0,4.0,4.0,2076,0,0,2076,1.0,0.0,2,1,2,1,4.0,7,7.0,1,4.0,2006.0,2.0,3.0,850.0,2.0,2.0,2.0,216,229,0,0,0,0,0.0,0,9,2006,465000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
42,42,85,68.0,9101,2.0,3.0,2.0,5,6,1978,1978,104.0,2.0,3.0,3.0,2.0,2.0,5.0,1097.0,0.0,0.0,0.0,1097.0,4.0,4.0,1110,0,0,1110,1.0,0.0,1,0,1,1,3.0,4,7.0,1,3.0,1978.0,2.0,2.0,602.0,2.0,2.0,2.0,303,30,0,0,0,0,0.0,0,7,2009,165500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
43,43,50,81.0,12150,3.0,3.0,2.0,5,5,1954,1954,335.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1050.0,1050.0,4.0,2.0,1050,745,0,1795,0.0,0.0,2,0,4,1,2.0,7,7.0,0,0.0,1954.0,0.0,1.0,352.0,1.0,2.0,2.0,0,0,0,0,0,0,0.0,0,11,2008,131500,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,44,20,70.0,11200,3.0,3.0,2.0,5,5,1965,1965,0.0,2.0,2.0,2.0,2.0,0.0,2.0,906.0,0.0,0.0,134.0,1040.0,4.0,4.0,1040,0,0,1040,1.0,0.0,1,0,3,1,2.0,5,7.0,0,0.0,1965.0,0.0,1.0,384.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,2,2008,129500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
45,45,70,100.0,9670,2.0,3.0,1.0,8,6,1935,1950,40.0,2.0,2.0,2.0,1.0,0.0,1.0,210.0,0.0,0.0,398.0,608.0,2.0,4.0,983,890,0,1873,0.0,0.0,1,1,4,1,2.0,9,7.0,2,4.0,1935.0,2.0,2.0,786.0,1.0,2.0,2.0,0,0,207,0,0,0,0.0,0,6,2008,257076,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
46,46,50,60.0,10998,3.0,3.0,2.0,5,5,1941,1960,0.0,2.0,2.0,2.0,2.0,0.0,1.0,408.0,3.0,420.0,156.0,984.0,4.0,4.0,984,620,0,1604,0.0,0.0,2,0,3,1,2.0,6,5.0,0,0.0,1977.0,0.0,2.0,660.0,2.0,2.0,2.0,0,68,0,0,0,0,0.0,0,7,2009,117000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
47,47,70,60.0,7200,3.0,3.0,1.0,7,6,1931,2000,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,776.0,776.0,2.0,4.0,851,651,0,1502,0.0,0.0,1,1,3,1,2.0,6,7.0,1,4.0,1931.0,1.0,1.0,270.0,2.0,2.0,1.0,0,0,112,0,0,0,3.0,0,2,2008,149000,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
48,48,20,80.0,9920,3.0,3.0,2.0,5,5,1954,1954,110.0,2.0,2.0,2.0,2.0,0.0,2.0,354.0,1.0,290.0,412.0,1056.0,2.0,4.0,1063,0,0,1063,1.0,0.0,1,0,3,1,2.0,6,7.0,0,0.0,1954.0,1.0,1.0,280.0,2.0,2.0,2.0,0,0,164,0,0,0,3.0,0,2,2010,128000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49,49,160,36.0,2448,3.0,3.0,2.0,7,5,2003,2004,106.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,764.0,764.0,4.0,4.0,764,862,0,1626,0.0,0.0,2,1,2,1,3.0,6,7.0,0,0.0,2003.0,1.0,2.0,474.0,2.0,2.0,2.0,0,27,0,0,0,0,0.0,0,10,2008,155000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
50,50,160,68.0,2998,3.0,3.0,2.0,6,5,2000,2000,513.0,3.0,2.0,3.0,2.0,0.0,5.0,353.0,0.0,0.0,403.0,756.0,4.0,4.0,768,756,0,1524,0.0,0.0,2,1,2,1,3.0,4,7.0,0,0.0,2000.0,0.0,2.0,440.0,2.0,2.0,2.0,0,32,0,0,0,0,0.0,0,6,2006,166000,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
51,51,50,65.0,7804,3.0,3.0,2.0,4,3,1928,1950,0.0,2.0,2.0,2.0,2.0,0.0,3.0,622.0,0.0,0.0,500.0,1122.0,2.0,4.0,1328,653,0,1981,1.0,0.0,2,0,4,1,3.0,7,5.0,2,3.0,1981.0,0.0,2.0,576.0,2.0,2.0,2.0,431,44,0,0,0,0,3.0,0,12,2009,135000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
